responseID,responseID,ID,fluency,clean_response,elaboration,flexibility,originality,z_elaboration,z_flexibility,z_originality
18,18,1zXE30bM,4,Pregnancy Costume,2.0,0.7670235162333543,0.7966942733716149,-0.6407232755171873,0.1343497920264752,-0.9612909408674938
128,128,1zXE30bM,4,paper match,2.0,0.8239733356407439,0.8395224191838718,-0.6407232755171873,0.6018013313495644,-0.6438246608133033
65,65,1zXE30bM,4,waterproofing,1.0,0.9600740159580051,0.8274687877253389,-1.3011611133579806,1.7189334518592954,-0.7331729496012216
170,170,1zXE30bM,4,fill water water plants,4.0,0.796952721546365,0.8974683810719382,0.6801524001643989,0.38001260957121824,-0.21429663395434856
169,169,1zXE30bM,4,smuggle drugs,2.0,0.9273820089620798,0.9557916970250784,-0.6407232755171873,1.4505931980564262,0.2180285532539587
160,160,1zXE30bM,4,celebrate,1.0,0.8537095416977487,0.8355398543736815,-1.3011611133579806,0.8458799858495961,-0.6733456688183711
323,323,24FNx1q4,10,cover jar jar,3.0,0.8217553697969973,0.6525063611871296,0.019714562323605824,0.583595978661635,-2.030092758967418
137,137,24FNx1q4,10,sheet ghost head,3.0,0.7043512045731648,0.9973438487910331,0.019714562323605824,-0.3800727094554273,0.5260364485107639
2,2,24FNx1q4,10,Use balloon shirt,3.0,0.3543963227483534,0.9917283529135832,0.019714562323605824,-3.252547985143682,0.484411237961409
120,120,24FNx1q4,10,use transport water,3.0,0.7936807345660852,0.9854788828369232,0.019714562323605824,0.35315571403594614,0.4380866544446641
83,83,24FNx1q4,10,punching bag exercise,3.0,0.7485703678610601,0.8901826282390276,0.019714562323605824,-0.017116054603882883,-0.26830272750314854
66,66,24FNx1q4,10,pen grips,2.0,0.8423915622984794,0.9782237529094393,-0.6407232755171873,0.7529805359958721,0.38430755507658043
62,62,24FNx1q4,10,fill water water balloon,4.0,0.48131717418340636,0.9745356953252989,0.6801524001643989,-2.2107650964026124,0.35696960010194295
116,116,24FNx1q4,10,unit currency,2.0,0.8623572531707047,0.9976142461709465,-0.6407232755171873,0.9168615285782579,0.5280407858153442
168,168,24FNx1q4,10,dangle ear necklace,3.0,0.811094970425112,0.9446796542782033,0.019714562323605824,0.4960940313676628,0.13565984903506195
242,242,24FNx1q4,10,track marker,2.0,0.8329135271567932,0.9522957912188945,-0.6407232755171873,0.6751835883875595,0.19211493521935735
320,320,24FNx1q4,10,cover hand protect hand like glove,6.0,0.826262892938356,0.9478275183162869,2.0010280758459853,0.6205943160205271,0.15899358593479818
265,265,2ezga8Dk,4,use boxing glove,3.0,0.8122636059518304,0.9946507673936218,0.019714562323605824,0.5056863440660467,0.5060738160665027
95,95,2ezga8Dk,4,cover plaster paris sculpture,4.0,0.7474533208527148,0.9946507673936218,0.6801524001643989,-0.026284922020511366,0.5060738160665027
13,13,2ezga8Dk,4,pretend pregnant,2.0,0.8367348720128993,0.9945789328450014,-0.6407232755171873,0.7065496849592261,0.5055413380313842
328,328,2ezga8Dk,4,use punish pet gently,4.0,0.8274510099058362,0.9984828530437727,0.6801524001643989,0.6303465349234801,0.5344793879895882
252,252,2ezga8Dk,4,fill cement use balls trebuchet,5.0,0.6758988877116472,0.9682820910365152,1.3405902380051922,-0.6136130341241113,0.3106143714821008
89,89,6sN4NCa8,2,Use warning system popping alerting,5.0,0.807164158495199,0.9439673228954383,1.3405902380051922,0.4638294147885801,0.13037964859763
223,223,6sN4NCa8,2,voice sound funny,3.0,0.876102151405084,0.9180517200467166,0.019714562323605824,1.029681444503507,-0.06172136058009803
190,190,6sN4NCa8,2,Use decoration party,3.0,0.6698498118185958,0.9401106307319453,0.019714562323605824,-0.663264637362069,0.10179167937231157
264,264,9UwSBjVE,1,Filled helium inhale voice squeaky,5.0,0.6254034370109745,0.8976252519109933,1.3405902380051922,-1.028086273977438,-0.2131338191562921
331,331,9UwSBjVE,1,practice kissing,2.0,0.8118494950754971,0.9451823383397143,-0.6407232755171873,0.5022872680267055,0.13938602573554276
88,88,9UwSBjVE,1,Inhale helium inside mask voice,5.0,0.5987177834686424,0.9110783800173139,1.3405902380051922,-1.247125595892955,-0.11341167489797606
345,345,9UwSBjVE,1,pop scare people,3.0,0.7765612500095139,0.9919815708583771,0.019714562323605824,0.21263675380639485,0.4862882316404978
381,381,AhnxjnT8,5,form paper ache,3.0,0.8022724612415513,0.33296433643905377,0.019714562323605824,0.42367772625094385,-4.398717783325202
205,205,AhnxjnT8,5,weather collection device,3.0,0.7169085967556776,0.9918430943110449,0.019714562323605824,-0.2769999979581599,0.4852617656676531
231,231,AhnxjnT8,5,musical instrument air flows balloon,5.0,0.45189704565079447,0.937469426326387,1.3405902380051922,-2.4522493453916105,0.0822135883391156
124,124,AhnxjnT8,5,art project,2.0,0.8297687649177182,0.9984828530437727,-0.6407232755171873,0.6493709701078606,0.5344793879895882
351,351,AhnxjnT8,5,blow balloons,2.0,0.3386343584899639,0.9709853988066605,-0.6407232755171873,-3.381924241855457,0.33065280754682524
183,183,AhnxjnT8,5,Decorations party,2.0,0.6325016057498131,0.9984828530437727,-0.6407232755171873,-0.9698235799448277,0.5344793879895882
295,295,apxM5dCY,8,balloon animal,2.0,0.24938618004246227,0.997521727806071,-0.6407232755171873,-4.114484921260405,0.5273549877127952
335,335,apxM5dCY,8,use wig cap,3.0,0.791192811621172,0.9760520190132453,0.019714562323605824,0.3327345182811797,0.3682094432340879
97,97,apxM5dCY,8,use gently pillow fight friend,5.0,0.7666451715852101,0.963430705507387,1.3405902380051922,0.13124428984911926,0.27465317615525814
271,271,apxM5dCY,8,projectile,1.0,0.7236671596714352,0.9926243411662666,-1.3011611133579806,-0.22152483277839288,0.49105280630757503
209,209,apxM5dCY,8,clown nose,2.0,0.6460673375244552,0.9939181161493981,-0.6407232755171873,-0.8584742856698439,0.5006429933990826
349,349,apxM5dCY,8,balloon animal,2.0,0.24938618004246227,0.9916342310263584,-0.6407232755171873,-4.114484921260405,0.48371355365025714
276,276,apxM5dCY,8,generate static,2.0,0.8819770227388315,0.9638190696018237,-0.6407232755171873,1.0779031540165847,0.27753194902831047
99,99,apxM5dCY,8,small things safe getting wet,5.0,0.8149689595286451,0.9904384792533389,1.3405902380051922,0.5278922387827409,0.4748499696671269
153,153,apxM5dCY,8,gender reveal,2.0,0.9478919422550501,0.9984828530437728,-0.6407232755171873,1.6189414033532605,0.534479387989589
25,25,BAk3LjHF,6,Fill balloon water freeze use cool hot day,8.0,0.5733818863739313,0.9276970057316589,3.321903751527572,-1.4550859409878742,0.009774916188022873
340,340,BAk3LjHF,6,Fill ice cream air pop,5.0,0.6895511241445959,0.9228520480022022,1.3405902380051922,-0.5015536983405717,-0.026138632676150148
322,322,BAk3LjHF,6,blow explodes,2.0,0.695202856262517,0.9221032365063742,-0.6407232755171873,-0.4551635445902128,-0.03168924420821221
96,96,BAk3LjHF,6,toy puppy,2.0,0.756726455124523,0.867066654657443,-0.6407232755171873,0.04983017254542462,-0.4396513115615411
19,19,BAk3LjHF,6,Makeup Tester,2.0,0.8963104600886241,0.9186176232896102,-0.6407232755171873,1.1955538756988071,-0.05752656778707002
282,282,BAk3LjHF,6,tie baby arms distract baby,5.0,0.7513025343007058,0.9828072889160725,1.3405902380051922,0.005309923585146136,0.41828329924955937
214,214,BAk3LjHF,6,use slingshot,2.0,0.7205541577445992,0.922541166932822,-0.6407232755171873,-0.24707675827627143,-0.028443057833103268
50,50,BCK5g8HI,3,scare people pop,3.0,0.7765612422187789,0.8818000257161914,0.019714562323605824,0.21263668985902623,-0.3304392872263592
281,281,BCK5g8HI,3,fill paint pop creating art,5.0,0.7364146080282025,0.9480152187120655,1.3405902380051922,-0.11689211543496925,0.16038492672909174
201,201,BCK5g8HI,3,packing material,2.0,0.7836620845864014,0.7708946837280165,-0.6407232755171873,0.27092132938511865,-1.1525319949860164
212,212,BCK5g8HI,3,create chocolate layer bubble,4.0,0.6496982390803218,0.9725664009938358,0.6801524001643989,-0.8286713725248694,0.3423720840553232
158,158,bT2cwfMc,0,relay life,2.0,0.8212016123696892,0.48620553590759863,-0.6407232755171873,0.579050665533335,-3.2628079132229475
324,324,BWjufpd8,8,fill water freeze ice,4.0,0.7297700976317257,0.950068160781301,0.6801524001643989,-0.17143112267330116,0.17560248680614768
70,70,BWjufpd8,8,chilling beverages,2.0,0.9031473823532623,0.9599682002018906,-0.6407232755171873,1.2516722246258754,0.24898714139805747
367,367,BWjufpd8,8,color code,2.0,0.8504841303948488,0.966810266170637,-0.6407232755171873,0.8194053895439403,0.2997043786211006
353,353,BWjufpd8,8,use twist tie,3.0,0.7828898158933788,0.9440754921488226,0.019714562323605824,0.26458244731172603,0.13118145987936722
373,373,BWjufpd8,8,seat cushion,2.0,0.771117114125424,0.9280628844768902,-0.6407232755171873,0.1679505769969972,0.012487015019213368
162,162,BWjufpd8,8,cover bottle,2.0,0.7331676656864485,0.9672798166628972,-0.6407232755171873,-0.14354344131343635,0.3031849506899663
257,257,BWjufpd8,8,Slowly let air funny sound,5.0,0.7389094740174389,0.7960274747767941,1.3405902380051922,-0.096413930267589,-0.9662336266977669
389,389,BWjufpd8,8,bouquet,1.0,0.6957567957715844,0.7481116554562355,-1.3011611133579806,-0.4506167369111026,-1.3214126013404905
376,376,BWjufpd8,8,foot rest,2.0,0.7748790554829141,0.9790182524985439,-0.6407232755171873,0.19882908191063617,0.39019683242618347
30,30,CEu453pT,9,shoe cover,2.0,0.7887745519391207,0.9984828530437727,-0.6407232755171873,0.31288512766641013,0.5344793879895882
192,192,CEu453pT,9,use float pool,3.0,0.687182936830626,0.9984828530437728,0.019714562323605824,-0.5209920884327616,0.534479387989589
32,32,CEu453pT,9,jar sealer,2.0,0.8307043253812835,0.9933351903845976,-0.6407232755171873,0.6570501723138408,0.49632202010945714
260,260,CEu453pT,9,Rub hair create static electricity,5.0,0.8293146919378412,0.9984828530437727,1.3405902380051922,0.6456438799148235,0.5344793879895882
253,253,CEu453pT,9,let air fart noises,4.0,0.722127838468856,0.9959615898521575,0.6801524001643989,-0.23415978181152328,0.5157903686239506
109,109,CEu453pT,9,water container,2.0,0.7184068231964595,0.9984828530437728,-0.6407232755171873,-0.26470236008527875,0.534479387989589
75,75,CEu453pT,9,whistle,1.0,0.8355637582763286,0.9984828530437728,-1.3011611133579806,0.6969370307914171,0.534479387989589
108,108,CEu453pT,9,floursugar dry ingredients use store,5.0,0.9005161761028793,0.8372494647223522,1.3405902380051922,1.2300749408273162,-0.6606730763574735
139,139,CEu453pT,9,pillow rest head bathtub,4.0,0.7441226405093321,0.864483578923982,0.6801524001643989,-0.05362358032897598,-0.4587985202171502
386,386,CEu453pT,9,tie mailbox party,3.0,0.7230930997583083,0.8327296647804974,0.019714562323605824,-0.22623679135608885,-0.6941763730077606
90,90,Der2z8Ho,9,decoration,1.0,0.6834807255340667,0.9984828530437727,-1.3011611133579806,-0.5513803212223363,0.5344793879895882
78,78,Der2z8Ho,9,science tool demonstrate static electricity,5.0,0.8483135387102106,0.9539238477933651,1.3405902380051922,0.801588890127713,0.2041830052843248
204,204,Der2z8Ho,9,building material,2.0,0.8441788631092781,1.0020235722792363,-0.6407232755171873,0.7676509339696512,0.5607251883407502
53,53,Der2z8Ho,9,Fill water use water balloon,5.0,0.5282705872332267,0.9869851259250687,1.3405902380051922,-1.8253653631812738,0.44925177450722914
318,318,Der2z8Ho,9,tie mark object,3.0,0.7308021680772234,0.9917488622317758,0.019714562323605824,-0.16295975395856277,0.484563264551157
272,272,Der2z8Ho,9,party decoration,2.0,0.6435047101192898,0.22605941116083847,-0.6407232755171873,-0.87950866536975,-5.191157154768486
110,110,Der2z8Ho,9,cushion,1.0,0.7396626824900178,0.9593621690313269,-1.3011611133579806,-0.09023149696750202,0.24449489785898093
249,249,Der2z8Ho,9,fill water freeze use ice pack,6.0,0.7423513536707206,0.9694855987573954,2.0010280758459853,-0.0681625335321223,0.31953544690850844
293,293,Der2z8Ho,9,improvised barometer,2.0,0.8616560873649373,0.9810928971558124,-0.6407232755171873,0.9111062682694928,0.4055752642794913
