responseID,responseID,ID,fluency,clean_response,elaboration,flexibility,originality,z_elaboration,z_flexibility,z_originality
1427,1427,1iqEw1mh,6,lift dogs bowl,3.0,0.8114145308628113,0.7091700999037022,0.6666137937594618,0.23200724836455552,-0.6689491283239956
1,1,1iqEw1mh,6,paperweight,1.0,0.8560409097601728,0.055443630765340556,-0.9386400504056993,0.5929748196080726,-3.238976369122944
37,37,1iqEw1mh,6,self defence,2.0,0.8865783668566174,0.9740886736550316,-0.13601312832311876,0.8399819035888091,0.37253837948933727
1411,1411,1iqEw1mh,6,Lifting furniture better height,4.0,0.7210719777961333,0.9924893045089505,1.4692407158420424,-0.49874287669982575,0.44487769076854455
1252,1252,1iqEw1mh,6,plate,1.0,0.7946492076527214,1.0039361311434571,-0.9386400504056993,0.09639826215983914,0.4898791671660968
341,341,1iqEw1mh,6,border,1.0,0.8539679471164983,0.99758603764256,-0.9386400504056993,0.5762073312020175,0.46491473012802453
401,401,1iqEw1mh,6,nut cracker,2.0,0.848735869799852,0.9842992487460218,-0.13601312832311876,0.5338868407608863,0.4126797189744209
1233,1233,1iqEw1mh,6,paper weight,2.0,0.8632837719740903,1.0015752748686526,-0.13601312832311876,0.6515598638533687,0.4805978159828474
1557,1557,1Pk6vsdc,6,car check,2.0,0.8395456042906935,0.8976735276659872,-0.13601312832311876,0.4595499148912371,0.0721237319681478
1091,1091,1Pk6vsdc,6,dumbly,1.0,0.9612222475168803,0.9019297550904172,-0.9386400504056993,1.443750817309011,0.0888564496111066
1204,1204,1Pk6vsdc,6,weight exercise,2.0,0.9547917851246382,0.9638466980473611,-0.13601312832311876,1.391736998373824,0.3322735935980681
1255,1255,1Pk6vsdc,6,arm weight,2.0,0.891467672449828,0.8703693733106276,-0.13601312832311876,0.879529830367895,-0.035218442156671644
1075,1075,1Pk6vsdc,6,step,1.0,0.8227791094886954,0.9198388009630507,-0.9386400504056993,0.32393145207882756,0.15926316850999298
1155,1155,1Pk6vsdc,6,weigh balloons,2.0,0.904283915560531,0.9329217124210654,-0.13601312832311876,0.9831960534055529,0.21069666619347432
348,348,1Pk6vsdc,6,decorative wall,2.0,0.5041096623153607,0.9367731391970756,-0.13601312832311876,-2.253677110790119,0.22583797100148542
1244,1244,1Pk6vsdc,6,stepping stone,2.0,0.44503575514298244,0.9410857650149665,-0.13601312832311876,-2.7315058148604634,0.2427924104415178
923,923,1Pk6vsdc,6,Use throw strike tree branch ball gets stuck kicked thrown,10.0,0.8085816573690212,0.9266965160590458,6.285002248337525,0.20909310005228854,0.1862232434624045
403,403,1wDA8K0i,9,cooking weight,2.0,0.8603678788588662,0.1266813241426372,-0.13601312832311876,0.6279741981145254,-2.9589160974428848
574,574,1wDA8K0i,9,anchor,1.0,0.9014431853221847,0.30434614092377993,-0.9386400504056993,0.9602183545639714,-2.2604536052312523
882,882,1wDA8K0i,9,booked,1.0,0.9566649090784565,1.0006976307533815,-0.9386400504056993,1.4068880597181221,0.4771474902113567
159,159,1wDA8K0i,9,step stool,2.0,0.8256812403999257,1.0039361311434571,-0.13601312832311876,0.3474058000394124,0.4898791671660968
31,31,1wDA8K0i,9,paperweight,1.0,0.8560409097601728,0.5713549505904529,-0.9386400504056993,0.5929748196080726,-1.2107486494549973
45,45,1wDA8K0i,9,cook,1.0,0.8317241347008282,0.9755674063103786,-0.9386400504056993,0.39628471275816346,0.3783517944044621
1135,1135,1wDA8K0i,9,weapon hunting,2.0,0.9360062710290603,0.9575697345554274,-0.13601312832311876,1.2397873765316056,0.3075966561856473
534,534,1wDA8K0i,9,weapon,1.0,0.922868089445337,0.9740886736550316,-0.9386400504056993,1.1335171028950124,0.37253837948933727
1261,1261,1wDA8K0i,9,hammer,1.0,0.7168202765596753,0.6699745589263261,-0.9386400504056993,-0.5331334391182354,-0.8230404995399706
131,131,1wDA8K0i,9,SHOELACE HOLDER,2.0,0.9458640982583019,0.9811511743914539,-0.13601312832311876,1.3195239816651205,0.40030353837098936
472,472,2i6a0RJF,3,pencil holder,2.0,0.8509925584927319,0.9903831005725595,-0.13601312832311876,0.5521404265692953,0.43659746693373913
1083,1083,2i6a0RJF,3,paperweight,1.0,0.8560409097601728,0.9903240454256064,-0.9386400504056993,0.5929748196080726,0.43636530051009864
821,821,2i6a0RJF,3,door stop,2.0,0.7228493716051541,0.9886114883004788,-0.13601312832311876,-0.4843661438741333,0.42963263987788775
85,85,2i6a0RJF,3,hat,1.0,0.8624884200155188,0.9905871248458317,-0.9386400504056993,0.6451265328983827,0.4373995576625798
462,462,3aha6xp3,8,use holes store pens pencils,5.0,0.7956832306240443,0.055443630765340556,2.2718676379246228,0.10476212160330639,-3.238976369122944
18,18,3aha6xp3,8,step stool,2.0,0.8256812403999257,0.9999821832403105,-0.13601312832311876,0.3474058000394124,0.4743348159741062
1428,1428,3aha6xp3,8,carve object,2.0,0.8114245638797527,0.9920452206076819,-0.13601312832311876,0.23208840201956965,0.44313184173635706
953,953,3aha6xp3,8,stop garbage moving,3.0,0.8061138202089979,0.30434614092377993,0.6666137937594618,0.18913160624776254,-2.2604536052312523
1173,1173,3aha6xp3,8,tie string use anchor boat,5.0,0.8557698323291713,1.0039361311434571,2.2718676379246228,0.5907821666457383,0.4898791671660968
97,97,3aha6xp3,8,Heat brick warm pan,4.0,0.5421117597656785,0.997812552702542,1.4692407158420424,-1.9462910947669432,0.4658052400004061
64,64,3aha6xp3,8,doorstep,1.0,0.871787596559049,1.0031560600752374,-0.9386400504056993,0.7203444030106548,0.48681243514631745
599,599,3aha6xp3,8,grind color paint,3.0,0.6667669817497799,0.9942409678943208,0.6666137937594618,-0.9379974838084476,0.45176409177819854
1486,1486,3aha6xp3,8,hammer,1.0,0.7168202765596753,0.2108371362233714,-0.9386400504056993,-0.5331334391182354,-2.628070185995986
1354,1354,4jiHnbUp,5,ant house,2.0,0.626656934586272,0.055443630765340556,-0.13601312832311876,-1.2624339867201908,-3.238976369122944
499,499,4jiHnbUp,5,BUILDING,1.0,0.4590177245867987,0.5713549505904529,-0.9386400504056993,-2.6184104287673327,-1.2107486494549973
661,661,4jiHnbUp,5,plant holders,2.0,0.8541181952434372,0.9877753273500077,-0.13601312832311876,0.5774226370996748,0.4263453989264306
1349,1349,4jiHnbUp,5,door stop,2.0,0.7228493716051541,1.0028656578541093,-0.13601312832311876,-0.4843661438741333,0.4856707625136162
